pop species lon lat bio1 bio2 bio3 bio4 bio5 bio6 bio7 bio8 bio9 bio10 bio11 bio12 bio13 bio14 bio15 bio16 bio17 bio18 bio19
LZQ-81 rot 104.1082 26.73855 14 10.1000003814697 40.9000015258789 538.400024414062 24.5 -0.100000001490116 24.6000003814697 20.3999996185303 5.90000009536743 20.1000003814697 6.90000009536743 1109 212 9 87 588 33 588 33
LZQ-98 rot 102.8304167 27.15027778 14.1000003814697 10.1999998092651 42.5 507.700012207031 23.7999992370605 -0.100000001490116 23.8999996185303 20.1000003814697 6.40000009536743 19.7999992370605 7.40000009536743 1063 203 9 90.1999969482422 580 29 580 29
MaoKS-CX-2014-120 rot 101.75279 27.56695 13.1999998092651 11.3999996185303 44.0999984741211 513.099975585938 23.5 -2.29999995231628 25.7999992370605 19.1000003814697 5.30000019073486 18.8999996185303 6.30000019073486 978 189 5 89.0999984741211 530 21 530 21
MaoKS-CX-2014-188 rot 96.6905 29.83564 5.80000019073486 11.8000001907349 41.7999992370605 591 19.1000003814697 -9.19999980926514 28.2999992370605 13.1000003814697 0.100000001490116 12.8999996185303 -1.29999995231628 849 185 5 91 475 22 475 23
MaoKS-CX-2014-198 mixed 98.31017 29.56415 10.1000003814697 11.6000003814697 44.7999992370605 545.299987792969 22.5 -3.40000009536743 25.8999996185303 16.6000003814697 4 16.5 3.29999995231628 860 186 4 86.8000030517578 470 23 470 24
MaoKS-CX-2014-204 mixed 98.74905 29.71997 7.69999980926514 12.1999998092651 45.5999984741211 566.599975585938 20.1000003814697 -6.69999980926514 26.7999992370605 14.6000003814697 -0.100000001490116 14.3999996185303 0.600000023841858 819 181 3 89.8000030517578 457 19 457 19
MaoKS-CX-2014-222 mixed 100.2448611 28.64525 7.5 12.5 45.2999992370605 564.099975585938 19.2000007629395 -8.5 27.7000007629395 14.1000003814697 0.800000011920929 13.8999996185303 0.400000005960464 820 168 4 85.8000030517578 444 21 444 21
MaoKS-CX-2014-234 mixed 99.75702 28.98162 9.69999980926514 12.3000001907349 44.9000015258789 569.5 21.8999996185303 -5.5 27.3999996185303 16.2999992370605 2.90000009536743 16.2000007629395 2.5 785 168 3 86.8000030517578 430 19 430 20
MaoKS-CX-2014-253 rot 99.0575 27.65932 13.8000001907349 10.1999998092651 42.2999992370605 531.5 24.5 0.400000005960464 24.1000003814697 20.2000007629395 7.30000019073486 19.8999996185303 7.09999990463257 1068 181 11 61.7000007629395 459 59 459 98
MaoKS-CX-2014-32 mixed 102.0293 31.99135 12.5 15 48.2999992370605 557.200012207031 27 -4 31 18.2999992370605 4.09999990463257 19.1000003814697 5.19999980926514 774 159 3 87.9000015258789 384 15 374 15
